id,Year,Name,Position,HeightFeet,HeightInches,Weight,Arms,Hands,FortyYD,TwentyYD,TenYD,TwentySS,ThreeCone,Vertical,Broad,Bench,Round,College,Pick,PickRound,PickTotal,FirstName,LastName,HeightInchesTotal,Wonderlic
9580,2011,Adrian Clayborn,DE,6,3,281,32.5,9.75,4.78,0,0,4.13,0,33,113,0,1,Iowa,20(20),20,20,Adrian,Clayborn,75,0
9640,2011,Akeem Dent,ILB,6,1,242,32,10,4.78,0,0,0,0,37.5,0,24,3,Georgia,27(91),27,91,Akeem,Dent,73,0
9644,2011,Casey Matthews,ILB,6,1,231,31.5,8.5,4.78,0,0,0,0,0,0,13,4,Oregon,19(116),19,116,Casey,Matthews,73,0
9796,2011,Zach Pianalto,TE,6,3,256,33,9.625,4.78,0,0,4.41,0,32,108,22,0,,,0,0,Zach,Pianalto,75,0
9990,2010,Thaddeus Gibson,OLB,6,2,243,33,8.75,4.78,0,0,4.27,0,32,115,32,4,Ohio State,18(116),18,116,Thaddeus,Gibson,74,0
10184,2009,Aaron Maybin,DE,6,4,249,0,0,4.78,0,0,4.38,7.52,38,124,22,1,Penn State,11(11),11,11,Aaron,Maybin,76,0
10246,2009,Rey Maualuga,ILB,6,2,249,0,0,4.78,0,0,0,0,0,107,23,2,USC,6(38),6,38,Rey,Maualuga,74,15
10295,2009,Cody Glenn,OLB,6,0,244,0,0,4.78,0,0,0,0,0,0,25,5,Nebraska,22(158),22,158,Cody,Glenn,72,0
10380,2009,Davon Drew,TE,6,4,256,0,0,4.78,0,0,4.56,0,29.5,113,17,5,East Carolina,13(149),13,149,Davon,Drew,76,0
10388,2009,John Phillips,TE,6,6,251,0,0,4.78,0,0,4.27,0,33.5,112,20,6,Virginia,35(208),35,208,John,Phillips,78,0
10541,2008,Bruce Davis,OLB,6,3,252,0,0,4.78,0,0,4.47,0,29,109,19,3,UCLA,25(88),25,88,Bruce,Davis,75,0
10596,2008,Adam Tafralis,QB,6,1,221,0,0,4.78,0,0,4.33,0,32,108,0,0,,,0,0,Adam,Tafralis,73,0
10630,2008,Jamie Silva,SS,5,11,204,0,0,4.78,0,0,0,0,31.5,112,0,0,,,0,0,Jamie,Silva,71,0
10648,2008,Darrell Strong,TE,6,4,268,0,0,4.78,0,0,4.36,0,25,110,17,0,,,0,0,Darrell,Strong,76,0
10788,2007,Desmond Bishop,ILB,6,2,239,0,0,4.78,0,0,0,0,0,0,33,6,California,18(192),18,192,Desmond,Bishop,74,0
10793,2007,Zach Latimer,ILB,6,2,237,0,0,4.78,0,0,4.45,0,34,109,19,0,,,0,0,Zach,Latimer,74,0
10859,2007,Joe Staley,OT,6,6,306,0,0,4.78,0,0,0,0,0,0,27,1,Central Michigan,28(28),28,28,Joe,Staley,78,0
10918,2007,Kevin Boss,TE,6,7,252,0,0,4.78,0,0,4.41,0,35,116,0,5,Western Oregon,16(153),16,153,Kevin,Boss,79,0
10919,2007,Scott Chandler,TE,6,7,270,0,0,4.78,0,0,4.32,0,30,111,16,4,Iowa,30(129),30,129,Scott,Chandler,79,0
10929,2007,Dante Rosario,TE,6,3,244,0,0,4.78,0,0,4.47,0,36,115,20,5,Oregon,18(155),18,155,Dante,Rosario,75,0
11057,2006,Dwayne Slay,FS,6,4,216,0,0,4.78,0,0,0,0,32.5,112,0,0,,,0,0,Dwayne,Slay,76,0
11099,2006,Omar Gaither,OLB,6,1,234,0,0,4.78,0,0,4.32,0,37,115,23,5,Tennessee,35(168),35,168,Omar,Gaither,73,0
11105,2006,Charlton Keith,OLB,6,5,237,0,0,4.78,0,0,4.42,0,30.5,109,12,0,,,0,0,Charlton,Keith,77,0
11214,2006,Cooper Wallace,TE,6,4,261,0,0,4.78,0,0,4.22,0,29,105,21,0,,,0,0,Cooper,Wallace,76,0
11442,2005,David Greene,QB,6,4,226,0,0,4.78,0,0,4.13,0,31.5,115,0,3,Georgia,21(85),21,85,David,Greene,76,21
11461,2005,Maurice Clarett,RB,6,1,234,0,0,4.78,0,0,0,0,34,115,22,3,Ohio State,37(101),37,101,Maurice,Clarett,73,0
11492,2005,Adam Bergen,TE,6,5,259,0,0,4.78,0,0,4.11,0,38,121,25,0,,,0,0,Adam,Bergen,77,0
11512,2005,Charles Frederick,WR,5,11,194,0,0,4.78,0,0,4.35,0,33,108,0,0,,,0,0,Charles,Frederick,71,0
11577,2004,Shaun Phillips,DE,6,3,255,0,0,4.78,0,0,4.23,0,33,114,0,4,Purdue,2(98),2,98,Shaun,Phillips,75,0
11681,2004,Alex Lewis,OLB,6,1,228,0,0,4.78,0,0,4.31,0,34.5,121,25,5,Wisconsin,8(140),8,140,Alex,Lewis,73,0
11840,2003,Brandon Green,DE,6,3,267,0,0,4.78,0,0,4.32,0,32,105,19,6,Rice,3(176),3,176,Brandon,Green,75,0
11841,2003,Jamaal Green,DE,6,2,272,0,0,4.78,0,0,0,0,35.5,119,27,4,Miami (FL),34(131),34,131,Jamaal,Green,74,0
12002,2003,Juston Wood,QB,6,1,207,0,0,4.78,0,0,4.16,0,32.5,113,0,0,,,0,0,Juston,Wood,73,30
12033,2003,Bennie Joppru,TE,6,4,272,0,0,4.78,0,0,0,0,30.5,109,19,2,Michigan,9(41),9,41,Bennie,Joppru,76,0
12142,2002,Verron Haynes,FB,5,10,224,0,0,4.78,0,0,4.08,0,31.5,117,25,5,Georgia,31(166),31,166,Verron,Haynes,70,0
12396,2001,Paul Toviessi,DE,6,6,260,0,0,4.78,0,0,4.32,0,33.5,120,0,2,Marshall,20(51),20,51,Paul,Toviessi,78,0
12523,2001,Jesse Palmer,QB,6,2,231,0,0,4.78,0,0,4.29,0,35.5,112,0,4,Florida,30(125),30,125,Jesse,Palmer,74,32
12651,2000,John Frank,DE,6,4,280,0,0,4.78,0,0,4.27,0,37,117,32,6,Utah,12(178),12,178,John,Frank,76,0
12685,2000,Mike Green,FB,6,1,253,0,0,4.78,0,0,4.34,0,28.5,108,25,7,Houston,7(213),7,213,Mike,Green,73,0
12704,2000,Marcus Bell,ILB,6,2,237,0,0,4.78,0,0,4.33,0,31.5,111,21,4,Arizona,22(116),22,116,Marcus,Bell,74,0
12818,2000,Rashon Spikes,RB,5,11,204,0,0,4.78,0,0,4.47,0,33,113,13,0,,,0,0,Rashon,Spikes,71,0
12833,2000,Anthony Becht,TE,6,6,270,0,0,4.78,0,0,4.08,0,33.5,123,0,1,West Virginia,27(27),27,27,Anthony,Becht,78,0
12841,2000,Dave Stachelski,TE,6,3,250,0,0,4.78,0,0,4.14,0,38,115,24,5,Boise State,12(141),12,141,Dave,Stachelski,75,0
12843,2000,James Whalen,TE,6,3,228,0,0,4.78,0,0,4.22,0,31,110,0,5,Kentucky,28(157),28,157,James,Whalen,75,0
13005,1999,Keith Newman,ILB,6,3,239,0,0,4.78,0,0,4.37,0,32,111,18,4,North Carolina,24(119),24,119,Keith,Newman,75,0
13135,1999,Graham Leigh,QB,6,2,212,0,0,4.78,0,0,4.27,0,32.5,116,0,0,,,0,0,Graham,Leigh,74,22
13182,1999,Cuncho Brown,TE,6,4,272,0,0,4.78,0,0,4.44,0,31.5,110,0,0,,,0,0,Cuncho,Brown,76,0
13241,1999,David Saunders,WR,6,2,203,0,0,4.78,0,0,0,0,32,112,0,0,,,0,0,David,Saunders,74,0
14634,2014,Max Bullough,ILB,6,3,249,0,0,4.78,0,0,4.3,7.22,31,112,30,0,Michigan St.,0,0,0,Max,Bullough,75,0
9281,2012,Fletcher Cox,DT,6,4,298,34.5,10.375,4.79,0,0,4.53,7.07,26,103,30,1,Mississippi State,12(12),12,12,Fletcher,Cox,76,0
9362,2012,Melvin Ingram,OLB,6,1,264,31.5,9.625,4.79,0,0,4.18,6.83,34,109,28,1,South Carolina,18(18),18,18,Melvin,Ingram,73,0
9369,2012,Terrell Manning,OLB,6,2,237,32.25,9.25,4.79,0,0,4.43,7.18,32,114,22,5,North Carolina State,28(163),28,163,Terrell,Manning,74,0
9374,2012,Keenan Robinson,OLB,6,3,242,33,9.75,4.79,0,0,0,0,35,120,27,4,Texas,24(119),24,119,Keenan,Robinson,75,0
9586,2011,Karl Klug,DE,6,3,275,32.25,9.5,4.79,0,0,0,0,0,0,22,5,Iowa,11(142),11,142,Karl,Klug,75,0
10030,2010,Sam Bradford,QB,6,4,236,34.375,9.5,4.79,0,0,0,0,0,0,0,1,Oklahoma,1(1),1,1,Sam,Bradford,76,36
10041,2010,Colt McCoy,QB,6,1,216,31,9.375,4.79,0,0,0,0,0,114,0,3,Texas,21(85),21,85,Colt,McCoy,73,25
10191,2009,David Veikune,DE,6,3,257,0,0,4.79,0,0,4.46,0,33,110,35,2,Hawaii,20(52),20,52,David,Veikune,75,0
10226,2009,Eddie Williams,FB,6,1,239,0,0,4.79,0,0,0,0,0,0,23,7,Idaho,12(221),12,221,Eddie,Williams,73,0
10331,2009,Chase Daniel,QB,6,1,218,0,0,4.79,0,0,4.31,0,33,0,0,0,,,0,0,Chase,Daniel,73,0
10340,2009,Mike Reilly,QB,6,3,214,0,0,4.79,0,0,4.11,0,30.5,109,0,0,,,0,0,Mike,Reilly,75,0
10381,2009,Dan Gronkowski,TE,6,6,255,0,0,4.79,0,0,4.26,0,33,122,26,7,Maryland,46(255),46,255,Dan,Gronkowski,78,0
10508,2008,Jo-Lonn Dunbar,ILB,6,1,231,0,0,4.79,0,0,0,0,27,112,19,0,,,0,0,Jo-Lonn,Dunbar,73,0
10512,2008,Curtis Lofton,ILB,6,1,246,0,0,4.79,0,0,4.56,0,24.5,105,23,2,Oklahoma,6(37),6,37,Curtis,Lofton,73,0
10538,2008,Alvin Bowen,OLB,6,1,223,0,0,4.79,0,0,4.3,0,34,119,15,5,Iowa State,12(147),12,147,Alvin,Bowen,73,0
10587,2008,Matt Flynn,QB,6,2,231,0,0,4.79,0,0,4.34,0,28,109,0,7,LSU,2(209),2,209,Matt,Flynn,74,38
10770,2007,Jason Snelling,FB,5,11,230,0,0,4.79,0,0,4.38,0,30,111,0,7,Virginia,34(244),34,244,Jason,Snelling,71,0
10825,2007,Rufus Alexander,OLB,6,1,228,0,0,4.79,0,0,4.3,0,35,117,25,6,Oklahoma,2(176),2,176,Rufus,Alexander,73,0
10875,2007,James Pinkney,QB,6,3,208,0,0,4.79,0,0,4.49,0,34,112,0,0,,,0,0,James,Pinkney,75,0
10924,2007,Martrez Milner,TE,6,4,252,0,0,4.79,0,0,4.49,0,34,117,19,4,Georgia,34(133),34,133,Martrez,Milner,76,0
11315,2005,Luis Castillo,DT,6,3,305,0,0,4.79,0,0,0,0,34.5,112,32,1,Northwestern,28(28),28,28,Luis,Castillo,75,0
11441,2005,Charlie Frye,QB,6,4,225,0,0,4.79,0,0,4.09,0,33,113,0,3,Akron,3(67),3,67,Charlie,Frye,76,38
11725,2004,Cody Pickett,QB,6,4,230,0,0,4.79,0,0,4.32,0,30.5,109,0,7,Washington,16(217),16,217,Cody,Pickett,76,19
11729,2004,Rod Rutherford,QB,6,2,240,0,0,4.79,0,0,4.47,0,30.5,110,0,0,,,0,0,Rod,Rutherford,74,17
11804,2004,Freddie Smith,WR,5,10,194,0,0,4.79,0,0,4.4,0,32.5,114,0,0,,,0,0,Freddie,Smith,70,0
11808,2004,Ernest Wilford,WR,6,4,226,0,0,4.79,0,0,4.19,0,40.5,130,0,4,Virginia Tech,24(120),24,120,Ernest,Wilford,76,0
11837,2003,Tully Banta-Cain,DE,6,2,264,0,0,4.79,0,0,0,0,0,0,25,7,California,25(239),25,239,Tully,Banta-Cain,74,0
11853,2003,Calvin Pace,DE,6,4,269,0,0,4.79,0,0,0,0,33,115,0,1,Wake Forest,18(18),18,18,Calvin,Pace,76,0
12041,2003,Trent Smith,TE,6,5,243,0,0,4.79,0,0,4.37,0,35.5,118,16,7,Oklahoma,9(223),9,223,Trent,Smith,77,0
12045,2003,Kevin Ware,TE,6,3,256,0,0,4.79,0,0,4.47,0,34,110,22,0,,,0,0,Kevin,Ware,75,0
12308,2002,Terry Jones,TE,6,3,265,0,0,4.79,0,0,4.43,0,33.5,111,20,5,Alabama,20(155),20,155,Terry,Jones,75,0
12603,2001,Nate Poole,WR,6,2,198,0,0,4.79,0,0,4.22,0,32.5,112,0,0,,,0,0,Nate,Poole,74,0
12928,1999,Corey Terry,DE,6,3,254,0,0,4.79,0,0,4.26,0,0,0,0,7,Tennessee,44(250),44,250,Corey,Terry,75,0
12931,1999,Aaron Williams,DE,6,5,253,0,0,4.79,0,0,4.34,0,33.5,108,19,0,,,0,0,Aaron,Williams,77,0
12940,1999,Justin Ernest,DT,6,3,281,0,0,4.79,0,0,4.24,0,31,113,51,0,,,0,0,Justin,Ernest,75,0
12966,1999,Jermaine Fazande,FB,6,1,268,0,0,4.79,0,0,4.7,0,31.5,107,18,2,Oklahoma,29(60),29,60,Jermaine,Fazande,73,0
12968,1999,Chris Gall,FB,6,1,229,0,0,4.79,0,0,4.34,0,31,108,23,0,,,0,0,Chris,Gall,73,0
13195,1999,Jim Kleinsasser,TE,6,3,272,0,0,4.79,0,0,4.33,0,34.5,114,18,2,North Dakota,13(44),13,44,Jim,Kleinsasser,75,0
14671,2014,Kasim Edebali,DE,6,2,253,0,0,4.79,0,0,0,7.2,34.5,115,19,0,Boston College,0,0,0,Kasim,Edebali,74,0
14812,2014,Jake  Murphy,TE,6,4,249,0,0,4.79,0,0,4.27,7.18,33,114,24,0,Utah,0,0,0,Jake ,Murphy,76,0
8968,2013,Lavar Edwards,DE,6,3.75,277,35.5,10,4.8,0,1.64,4.51,7.03,33,119,0,5,LSU,9(142),9,142,Lavar,Edwards,75.75,0
8973,2013,Datone Jones,DE,6,4.25,283,32.75,10,4.8,0,1.63,4.32,7.32,31.5,112,29,1,UCLA,26(26),26,26,Datone,Jones,76.25,0
9132,2013,Ray Graham,RB,5,9,199,30.25,9.625,4.8,0,1.61,4.21,7.17,32.5,112,18,0,,,0,0,Ray,Graham,69,0
9149,2013,Robbie Rouse,RB,5,6,190,28.375,9.25,4.8,0,1.64,4.25,6.97,34,114,15,0,,,0,0,Robbie,Rouse,66,0
9276,2012,Olivier Vernon,DE,6,2,261,0,0,4.8,0,0,4,7.39,34,122,31,3,Miami (FL),9(72),9,72,Olivier,Vernon,74,0
9425,2012,Darron Thomas,QB,6,3,220,32.875,9.5,4.8,0,0,4.28,7.17,36,121,14,0,,,0,0,Darron,Thomas,75,0
9643,2011,Greg Lloyd,ILB,6,1,246,33.5,10.125,4.8,0,0,4.46,0,32,109,22,7,Connecticut,34(237),34,237,Greg,Lloyd,73,0
10290,2009,Kevin Ellison,OLB,6,1,227,0,0,4.8,0,0,0,0,0,0,32,6,USC,16(189),16,189,Kevin,Ellison,73,0
10387,2009,Brandon Pettigrew,TE,6,6,263,0,0,4.8,0,0,4.37,0,33,118,22,1,Oklahoma State,20(20),20,20,Brandon,Pettigrew,78,0
10646,2008,Tom Santi,TE,6,4,250,0,0,4.8,0,0,4.27,0,36,121,14,6,Virginia,30(196),30,196,Tom,Santi,76,0
10722,2007,Victor Abiamiri,DE,6,4,267,0,0,4.8,0,0,0,0,0,0,25,2,Notre Dame,25(57),25,57,Victor,Abiamiri,76,0
10783,2007,Leonard Peters,FS,6,1,210,0,0,4.8,0,0,0,0,32.5,110,21,0,,,0,0,Leonard,Peters,73,0
10798,2007,Kelvin Smith,ILB,6,2,240,0,0,4.8,0,0,4.42,0,32,110,26,7,Syracuse,9(219),9,219,Kelvin,Smith,74,0
10922,2007,Clark Harris,TE,6,6,261,0,0,4.8,0,0,4.4,0,32,112,21,7,Rutgers,33(243),33,243,Clark,Harris,78,0
11005,2006,Parys Haralson,DE,6,1,253,0,0,4.8,0,0,4.28,0,32,115,24,5,Tennessee,7(140),7,140,Parys,Haralson,73,0
11013,2006,Javon Nanton,DE,6,4,250,0,0,4.8,0,0,0,0,28.5,108,22,0,,,0,0,Javon,Nanton,76,0
11208,2006,Marcedes Lewis,TE,6,7,261,0,0,4.8,0,0,4.84,0,37,118,23,1,UCLA,28(28),28,28,Marcedes,Lewis,79,0
11288,2005,Chauncey Davis,DE,6,2,273,0,0,4.8,0,0,4.44,0,37,118,22,4,Florida State,27(128),27,128,Chauncey,Davis,74,0
11482,2005,Jamaal Brimmer,SS,6,2,216,0,0,4.8,0,0,4.64,0,32,113,16,0,,,0,0,Jamaal,Brimmer,74,0
11569,2004,Trevor Johnson,DE,6,5,259,0,0,4.8,0,0,4.08,0,35.5,110,23,7,Nebraska,33(234),33,234,Trevor,Johnson,77,0
11579,2004,Bo Schobel,DE,6,5,271,0,0,4.8,0,0,4.38,0,32.5,109,25,4,TCU,7(103),7,103,Bo,Schobel,77,0
11616,2004,Thomas Tapeh,FB,6,2,245,0,0,4.8,0,0,4.62,0,32.5,114,23,5,Minnesota,30(162),30,162,Thomas,Tapeh,74,0
11634,2004,Ryan Fowler,ILB,6,3,250,0,0,4.8,0,0,4.19,0,37.5,118,35,0,,,0,0,Ryan,Fowler,75,0
11637,2004,Robert Reynolds,ILB,6,4,244,0,0,4.8,0,0,0,0,0,0,18,5,Ohio State,33(165),33,165,Robert,Reynolds,76,0
11769,2004,Ben Hartsock,TE,6,4,263,0,0,4.8,0,0,4.03,0,35,117,23,3,Ohio State,5(68),5,68,Ben,Hartsock,76,0
11912,2003,E.J. Henderson,ILB,6,1,245,0,0,4.8,0,0,0,0,0,0,20,2,Maryland,8(40),8,40,E.J.,Henderson,73,0
11920,2003,Keyon Whiteside,ILB,6,1,229,0,0,4.8,0,0,4.34,0,29,111,27,5,Tennessee,27(162),27,162,Keyon,Whiteside,73,0
12038,2003,Mike Seidman,TE,6,5,261,0,0,4.8,0,0,0,0,0,0,20,3,UCLA,12(76),12,76,Mike,Seidman,77,0
12300,2002,Mark Anelli,TE,6,4,262,0,0,4.8,0,0,0,0,0,0,18,6,Wisconsin,29(201),29,201,Mark,Anelli,76,0
12421,2001,Jameel Cook,FB,5,10,226,0,0,4.8,0,0,4.38,0,29.5,108,17,6,Illinois,11(174),11,174,Jameel,Cook,70,0
12443,2001,T.J. Turner,ILB,6,3,273,0,0,4.8,0,0,0,0,0,0,0,7,Michigan State,39(239),39,239,T.J.,Turner,75,0
12491,2001,Anthony Sessions,OLB,6,1,228,0,0,4.8,0,0,0,0,0,0,19,0,,,0,0,Anthony,Sessions,73,0
13086,1999,Mark Word,OLB,6,5,258,0,0,4.8,0,0,4.33,0,31.5,115,16,0,,,0,0,Mark,Word,77,0
13122,1999,Mike Cook,QB,6,1,207,0,0,4.8,0,0,4.32,0,33.5,112,0,0,,,0,0,Mike,Cook,73,22
14763,2014,Demarcus Lawrence,DE,6,3,251,0,0,4.8,0,0,0,7.46,34.5,113,20,0,Boise St.,0,0,0,Demarcus,Lawrence,75,0
14807,2014,James Morris,ILB,6,1,241,0,0,4.8,0,0,4.36,6.94,34.5,117,18,0,Iowa,0,0,0,James,Morris,73,0
8977,2013,Stansly Maponga,DE,6,2,256,34.125,10,4.81,0,0,4.37,7.3,0,0,30,5,TCU,20(153),20,153,Stansly,Maponga,74,0
8979,2013,Sam Montgomery,DE,6,3,262,33.875,9.25,4.81,0,1.64,4.51,7.18,34.5,114,0,3,LSU,33(95),33,95,Sam,Montgomery,75,0
9029,2013,Kevin Minter,ILB,6,0,246,32,9.375,4.81,0,1.67,0,0,33,119,25,2,LSU,13(45),13,45,Kevin,Minter,72,0
9154,2013,Braden Wilson,RB,6,3,251,33.375,10,4.81,0,1.6,0,0,0,0,22,6,Kansas State,36(204),36,204,Braden,Wilson,75,0
9181,2013,Mychal Rivera,TE,6,3,242,32.625,10.25,4.81,0,1.69,4.43,7.17,31,112,17,6,Tennessee,16(184),16,184,Mychal,Rivera,75,0
9267,2012,Cam Johnson,DE,6,3,268,33.5,9,4.81,0,0,4.38,7.2,35,105,0,7,Virginia,30(237),30,237,Cam,Johnson,75,0
9274,2012,Jacquies Smith,DE,6,3,253,0,0,4.81,0,0,4,7.25,31,110,21,0,,,0,0,Jacquies,Smith,75,0
9316,2012,Audie Cole,ILB,6,4,246,0,0,4.81,0,0,4.29,6.96,35,78,15,7,North Carolina State,3(210),3,210,Audie,Cole,76,0
9370,2012,Brandon Marshall,OLB,6,1,242,0,0,4.81,0,0,4.09,7.05,30,108,28,5,Nevada,7(142),7,142,Brandon,Marshall,73,0
9588,2011,Cliff Matthews,DE,6,4,257,34,9.75,4.81,0,0,4.37,0,32,112,17,7,South Carolina,27(230),27,230,Cliff,Matthews,76,0
9595,2011,J.J. Watt,DE,6,5,290,34,11.125,4.81,0,0,4.21,6.88,37,120,34,1,Wisconsin,11(11),11,11,J.J.,Watt,77,0
9680,2011,Akeem Ayers,OLB,6,3,254,33,9,4.81,0,0,4.28,0,31,116,18,2,UCLA,7(39),7,39,Akeem,Ayers,75,0
9691,2011,Bruce Miller,OLB,6,1,254,30.25,9,4.81,0,0,4.34,0,31,113,35,7,UCF,8(211),8,211,Bruce,Miller,73,0
9727,2011,Pat Devlin,QB,6,3,225,32,9.875,4.81,0,0,4.32,0,33,116,0,0,,,0,0,Pat,Devlin,75,0
9944,2010,Travis Goethel,ILB,6,3,240,32,9.625,4.81,0,0,4.54,0,35,111,21,6,Arizona State,21(190),21,190,Travis,Goethel,75,0
9952,2010,Darryl Sharpton,ILB,6,1,236,32.5,9.875,4.81,0,0,4.42,0,0,0,24,4,Miami (FL),4(102),4,102,Darryl,Sharpton,73,0
10028,2010,Trent Williams,OT,6,5,315,34.25,9.75,4.81,0,0,4.63,0,34.5,113,23,1,Oklahoma,4(4),4,4,Trent,Williams,77,0
10178,2009,Jarron Gilbert,DE,6,5,288,0,0,4.81,0,0,4.56,0,35.5,119,28,3,San Jose State,4(68),4,68,Jarron,Gilbert,77,0
10183,2009,Orion Martin,DE,6,2,262,0,0,4.81,0,0,4.63,0,32,108,24,0,,,0,0,Orion,Martin,74,0
10185,2009,Kyle Moore,DE,6,5,272,0,0,4.81,0,0,4.47,0,30.5,105,22,4,USC,17(117),17,117,Kyle,Moore,77,0
10342,2009,Matthew Stafford,QB,6,2,225,0,0,4.81,0,0,4.47,7.06,30.5,107,0,1,Georgia,1(1),1,1,Matthew,Stafford,74,38
10585,2008,Brian Brohm,QB,6,3,230,0,0,4.81,0,0,4.55,0,30,115,0,2,Louisville,25(56),25,56,Brian,Brohm,75,32
10599,2008,Yvenson Bernard,RB,5,9,204,0,0,4.81,0,0,4.73,0,29.5,112,0,0,,,0,0,Yvenson,Bernard,69,0
10755,2007,Turk McBride,DT,6,3,277,0,0,4.81,0,0,4.12,0,31,108,27,2,Tennessee,22(54),22,54,Turk,McBride,75,0
11003,2006,Ray Edwards,DE,6,5,273,0,0,4.81,0,0,4.59,0,39,114,30,4,Purdue,30(127),30,127,Ray,Edwards,77,0
11295,2005,Erasmus James,DE,6,4,266,0,0,4.81,0,0,4.44,0,37.5,122,0,1,Wisconsin,18(18),18,18,Erasmus,James,76,0
11305,2005,Matt Roth,DE,6,4,278,0,0,4.81,0,0,4.36,0,32,112,26,2,Iowa,14(46),14,46,Matt,Roth,76,0
11350,2005,Liam Ezekiel,ILB,6,1,249,0,0,4.81,0,0,4.12,0,34.5,118,36,0,,,0,0,Liam,Ezekiel,73,0
11580,2004,Darrion Scott,DE,6,3,289,0,0,4.81,0,0,4.32,0,36.5,118,0,3,Ohio State,25(88),25,88,Darrion,Scott,75,0
11862,2003,Kevin Williams,DE,6,5,304,0,0,4.81,0,0,5.04,0,30,112,23,1,Oklahoma State,9(9),9,9,Kevin,Williams,77,0
12112,2002,Anton Palepoi,DE,6,3,279,0,0,4.81,0,0,4.27,0,33.5,114,24,2,UNLV,28(60),28,60,Anton,Palepoi,75,0
12206,2002,Akin Ayodele,OLB,6,2,257,0,0,4.81,0,0,4.12,0,35,121,26,3,Purdue,24(89),24,89,Akin,Ayodele,74,0
12241,2002,Brandon Doman,QB,6,2,210,0,0,4.81,0,0,4.08,0,32.5,106,0,5,Brigham Young,28(163),28,163,Brandon,Doman,74,27
12255,2002,Joe Burns,RB,5,9,213,0,0,4.81,0,0,0,0,31,105,21,0,,,0,0,Joe,Burns,69,0
12301,2002,Chris Baker,TE,6,3,258,0,0,4.81,0,0,0,0,35,112,18,3,Michigan State,23(88),23,88,Chris,Baker,75,0
12686,2000,DAndre Hardeman,FB,5,10,238,0,0,4.81,0,0,4.36,0,30,109,0,0,,,0,0,DAndre,Hardeman,70,0
12689,2000,Aaron Shea,FB,6,4,253,0,0,4.81,0,0,4.3,0,37.5,114,0,4,Michigan,16(110),16,110,Aaron,Shea,76,0
12784,2000,Joe Hamilton,QB,5,10,192,0,0,4.81,0,0,0,0,0,106,0,7,Georgia Tech,28(234),28,234,Joe,Hamilton,70,18
12791,2000,Chad Pennington,QB,6,4,229,0,0,4.81,0,0,4.16,0,33.5,111,0,1,Marshall,18(18),18,18,Chad,Pennington,76,25
12861,2000,Wendell Montgomery,WR,6,3,203,0,0,4.81,0,0,4.24,0,35.5,117,0,0,,,0,0,Wendell,Montgomery,75,0
12972,1999,Joel Makovicka,FB,5,11,245,0,0,4.81,0,0,4.05,0,32.5,106,18,4,Nebraska,21(116),21,116,Joel,Makovicka,71,0
13193,1999,John Jennings,TE,6,4,241,0,0,4.81,0,0,4.53,0,29,113,20,0,,,0,0,John,Jennings,76,0
13201,1999,Justin Swift,TE,6,4,258,0,0,4.81,0,0,4.15,0,33,111,17,7,Kansas State,32(238),32,238,Justin,Swift,76,0
9033,2013,Manti Teo,ILB,6,1,241,32.5,9.5,4.82,0,1.62,4.27,7.13,33,113,0,2,Notre Dame,6(38),6,38,Manti,Teo,73,0
9255,2012,Jake Bequette,DE,6,4,274,32,9.25,4.82,0,0,4.07,6.9,34,113,0,3,Arkansas,27(90),27,90,Jake,Bequette,76,0
9288,2012,Jaye Howard,DT,6,3,301,0,0,4.82,0,0,4.47,7.32,27,106,24,4,Florida,19(114),19,114,Jaye,Howard,75,0
9419,2012,Case Keenum,QB,6,1,208,30.875,9.125,4.82,0,0,0,0,32.5,103,0,0,,,0,0,Case,Keenum,73,0
9798,2011,Weslye Saunders,TE,6,5,270,35.625,10.5,4.82,0,0,0,0,33.5,0,19,0,,,0,0,Weslye,Saunders,77,0
9886,2010,Greg Hardy,DE,6,4,281,34,9.75,4.82,0,0,4.65,0,35,117,21,6,Mississippi,6(175),6,175,Greg,Hardy,76,0
10089,2010,Jim Dray,TE,6,5,246,33,10.125,4.82,0,0,0,0,0,0,17,7,Stanford,26(233),26,233,Jim,Dray,77,0
10223,2009,Quinn Johnson,FB,6,1,246,0,0,4.82,0,0,0,0,32,115,16,5,LSU,9(145),9,145,Quinn,Johnson,73,0
10283,2009,Kevin Akins,OLB,6,2,218,0,0,4.82,0,0,4.15,0,31.5,117,15,0,,,0,0,Kevin,Akins,74,0
10291,2009,Larry English,OLB,6,2,255,0,0,4.82,0,0,4.38,0,36,107,24,1,Northern Illinois,16(16),16,16,Larry,English,74,0
10318,2009,Lydon Murtha,OT,6,7,306,0,0,4.82,0,0,4.34,0,35,110,25,7,Nebraska,19(228),19,228,Lydon,Murtha,79,0
10326,2009,Jason Boltus,QB,6,3,225,0,0,4.82,0,0,4.47,0,31.5,111,26,0,,,0,0,Jason,Boltus,75,0
10464,2008,Lawrence Jackson,DE,6,4,271,0,0,4.82,0,0,4.4,0,31,108,31,1,USC,28(28),28,28,Lawrence,Jackson,76,0
10551,2008,Mike Humpal,OLB,6,3,244,0,0,4.82,0,0,4.25,0,31,119,20,6,Iowa,22(188),22,188,Mike,Humpal,75,0
10583,2008,John David Booty,QB,6,3,218,0,0,4.82,0,0,4.58,0,22.5,99,0,5,USC,2(137),2,137,John,David,75,14
